what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1327793537274
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1327793537508
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1327793541760
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1327793576003
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1327793663996
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1327794200561
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1327794203257
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1327794244839
error,log,,,"Server returned HTTP response code: 500 for URL: https://ping.aptana.com/ping.php",1327853984805
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1327868786541
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1327868786584
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1327868788660
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1327868792415
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1327868793199
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1327868794494
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1328046795283
started,bundle,org.eclipse.epp.usagedata.ui,1.3.1.R201102081640,"org.eclipse.epp.usagedata.ui",1328046797530
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1328046801208
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1328046804043
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1328046812978
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1328056553063
started,bundle,org.eclipse.epp.mpc.ui,1.0.0.v20100611-0430,"org.eclipse.epp.mpc.ui",1328056562323
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1328056564648
started,bundle,org.eclipse.equinox.p2.ui,2.0.0.v20100518,"org.eclipse.equinox.p2.ui",1328056569734
started,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.100.v20100513,"org.eclipse.equinox.p2.ui.sdk",1328056570181
started,bundle,org.eclipse.ecf.filetransfer,4.0.0.v20100529-0735,"org.eclipse.ecf.filetransfer",1328056573248
started,bundle,org.eclipse.ecf.identity,3.1.0.v20100529-0735,"org.eclipse.ecf.identity",1328056573429
started,bundle,org.eclipse.ecf,3.1.0.v20100529-0735,"org.eclipse.ecf",1328056575054
started,bundle,org.eclipse.ecf.provider.filetransfer.httpclient,4.0.0.v20100529-0735,"org.eclipse.ecf.provider.filetransfer.httpclient",1328056575326
started,bundle,org.eclipse.ecf.provider.filetransfer,3.1.0.v20100529-0735,"org.eclipse.ecf.provider.filetransfer",1328056575340
started,bundle,org.eclipse.equinox.p2.artifact.repository,1.1.0.v20100513,"org.eclipse.equinox.p2.artifact.repository",1328056626395
started,bundle,org.eclipse.equinox.p2.director,2.0.0.v20100525,"org.eclipse.equinox.p2.director",1328056629730
started,bundle,org.eclipse.equinox.p2.garbagecollector,1.0.100.v20100503,"org.eclipse.equinox.p2.garbagecollector",1328056630007
started,bundle,org.eclipse.equinox.p2.touchpoint.eclipse,2.0.0.v20100513,"org.eclipse.equinox.p2.touchpoint.eclipse",1328056695636
started,bundle,org.eclipse.equinox.frameworkadmin,2.0.0.v20100503,"org.eclipse.equinox.frameworkadmin",1328056695750
started,bundle,org.eclipse.equinox.simpleconfigurator.manipulator,2.0.0.v20100503,"org.eclipse.equinox.simpleconfigurator.manipulator",1328056695879
started,bundle,org.eclipse.equinox.p2.extensionlocation,1.2.0.v20100518,"org.eclipse.equinox.p2.extensionlocation",1328056696045
started,bundle,org.eclipse.equinox.p2.publisher,1.1.0.v20100513,"org.eclipse.equinox.p2.publisher",1328056696207
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1328056696483
executed,command,org.eclipse.epp.mpc.ui,1.0.0.v20100611-0430,"org.eclipse.epp.mpc.ui.command.showMarketplaceWizard",1328056696646
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1328056697124
started,bundle,org.eclipse.equinox.frameworkadmin.equinox,1.0.200.v20100505,"org.eclipse.equinox.frameworkadmin.equinox",1328056785859
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1328056803843
closed,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1328056805711
stopped,bundle,org.eclipse.mylyn.ide.ant,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ant",1328056809756
stopped,bundle,org.eclipse.pde.api.tools.ui,1.0.201.v20100820_r361,"org.eclipse.pde.api.tools.ui",1328056809772
